tanggal,bulan,nama_kategori,pengeluaran/pemasukan,tipe,saldo_awal,jumlah,sisa_saldo,Status,label_kategori,status_label
2025-07-14 04:12:00,7,0,Dividen Saham,0,5554322462,17196356,5571518818,1,Kebutuhan,Normal
2025-07-14 06:00:00,7,0,Hasil Jual Preloved,0,5571518818,16697848,5588216666,1,Kebutuhan,Normal
2025-07-14 07:48:00,7,2,Tabungan Nikah,1,5588216666,1573185,5586643481,0,Tabungan,Hemat
2025-07-14 09:36:00,7,0,Peralatan Dapur,1,5586643481,380328,5586263153,0,Kebutuhan,Hemat
2025-07-14 11:24:00,7,2,Saham Bluechip,1,5586263153,4859157,5581403996,0,Tabungan,Hemat
2025-07-14 13:12:00,7,2,Tabungan Nikah,1,5581403996,3531770,5577872226,0,Tabungan,Hemat
2025-07-14 15:00:00,7,2,P2P Lending,1,5577872226,2755727,5575116499,0,Tabungan,Hemat
2025-07-14 16:48:00,7,1,Aksesoris Hp,1,5575116499,733573,5574382926,0,Keinginan,Hemat
2025-07-14 18:36:00,7,2,Tabungan Dana Darurat,1,5574382926,3542380,5570840546,0,Tabungan,Hemat
2025-07-14 20:24:00,7,1,Kopi Janji Jiwa,1,5570840546,194112,5570646434,0,Keinginan,Hemat
2025-07-14 22:12:00,7,0,Perbaikan Genteng,1,5570646434,319420,5570327014,0,Kebutuhan,Hemat
2025-07-15 00:00:00,7,1,Kopi Janji Jiwa,1,5570327014,896991,5569430023,0,Keinginan,Hemat
2025-07-15 01:48:00,7,0,Asuransi Bpjs,1,5569430023,74811,5569355212,0,Kebutuhan,Hemat
2025-07-15 03:36:00,7,0,Belanja Sembako,1,5569355212,265265,5569089947,0,Kebutuhan,Hemat
2025-07-15 05:24:00,7,0,Obat/Vitamin,1,5569089947,393706,5568696241,0,Kebutuhan,Hemat
2025-07-15 07:12:00,7,0,Hasil Jual Preloved,0,5568696241,4014670,5572710911,1,Kebutuhan,Normal
2025-07-15 09:00:00,7,0,Skincare Dasar,1,5572710911,304912,5572405999,0,Kebutuhan,Hemat
2025-07-15 10:48:00,7,2,Tabungan Beli Rumah,1,5572405999,2684108,5569721891,0,Tabungan,Hemat
2025-07-15 12:36:00,7,1,Thrift Shopping,1,5569721891,2468033,5567253858,0,Keinginan,Hemat
2025-07-15 14:24:00,7,0,Gas Lpg,1,5567253858,15262,5567238596,0,Kebutuhan,Hemat
2025-07-15 16:12:00,7,0,Cashback E-Wallet,0,5567238596,9850134,5577088730,1,Kebutuhan,Normal
2025-07-15 18:00:00,7,1,Keanggotaan Gym,1,5577088730,553529,5576535201,0,Keinginan,Hemat
2025-07-15 19:48:00,7,0,Ojek Online,1,5576535201,217991,5576317210,0,Kebutuhan,Hemat
2025-07-15 21:36:00,7,0,Bonus Akhir Tahun,0,5576317210,6864900,5583182110,1,Kebutuhan,Normal
2025-07-15 23:24:00,7,0,Gas Lpg,1,5583182110,41130,5583140980,0,Kebutuhan,Hemat
2025-07-16 01:12:00,7,0,Insentif Projek,0,5583140980,6068785,5589209765,1,Kebutuhan,Normal
2025-07-16 03:00:00,7,0,Skincare Dasar,1,5589209765,362096,5588847669,0,Kebutuhan,Hemat
2025-07-16 04:48:00,7,0,Tiket Krl,1,5588847669,364981,5588482688,0,Kebutuhan,Hemat
2025-07-16 06:36:00,7,1,Steam Wallet,1,5588482688,2271642,5586211046,0,Keinginan,Hemat
2025-07-16 08:24:00,7,0,Makan Warteg,1,5586211046,20080,5586190966,0,Kebutuhan,Hemat
2025-07-16 10:12:00,7,0,Bensin Pertalite,1,5586190966,197369,5585993597,0,Kebutuhan,Hemat
2025-07-16 12:00:00,7,1,Sepatu Sneakers,1,5585993597,1107013,5584886584,0,Keinginan,Hemat
2025-07-16 13:48:00,7,1,Kopi Janji Jiwa,1,5584886584,2105878,5582780706,0,Keinginan,Hemat
2025-07-16 15:36:00,7,2,Deposito Bank,1,5582780706,436882,5582343824,0,Tabungan,Hemat
2025-07-16 17:24:00,7,1,Tiket Konser,1,5582343824,161132,5582182692,0,Keinginan,Hemat
2025-07-16 19:12:00,7,0,Laundry,1,5582182692,88846,5582093846,0,Kebutuhan,Hemat
2025-07-16 21:00:00,7,1,Sepatu Sneakers,1,5582093846,542628,5581551218,0,Keinginan,Hemat
2025-07-16 22:48:00,7,0,Makan Warteg,1,5581551218,244086,5581307132,0,Kebutuhan,Hemat
2025-07-17 00:36:00,7,1,Nasi Padang Premium,1,5581307132,790252,5580516880,0,Keinginan,Hemat
2025-07-17 02:24:00,7,1,Action Figure,1,5580516880,1415347,5579101533,0,Keinginan,Hemat
2025-07-17 04:12:00,7,0,Insentif Projek,0,5579101533,19566936,5598668469,1,Kebutuhan,Normal
2025-07-17 06:00:00,7,0,Skincare Dasar,1,5598668469,118332,5598550137,0,Kebutuhan,Hemat
2025-07-17 07:48:00,7,2,Emas Digital,1,5598550137,4021972,5594528165,0,Tabungan,Hemat
2025-07-17 09:36:00,7,0,Service Motor,1,5594528165,374863,5594153302,0,Kebutuhan,Hemat
2025-07-17 11:24:00,7,2,Tabungan Beli Rumah,1,5594153302,2981826,5591171476,0,Tabungan,Hemat
2025-07-17 13:12:00,7,1,Shopping Mall,1,5591171476,1639882,5589531594,0,Keinginan,Hemat
2025-07-17 15:00:00,7,0,Asuransi Bpjs,1,5589531594,109966,5589421628,0,Kebutuhan,Hemat
2025-07-17 16:48:00,7,2,Tabungan Dana Darurat,1,5589421628,4642003,5584779625,0,Tabungan,Hemat
2025-07-17 18:36:00,7,0,Obat/Vitamin,1,5584779625,316234,5584463391,0,Kebutuhan,Hemat
2025-07-17 20:24:00,7,0,Token Listrik,1,5584463391,197267,5584266124,0,Kebutuhan,Hemat
2025-07-17 22:12:00,7,2,Tabungan Beli Rumah,1,5584266124,4377751,5579888373,0,Tabungan,Hemat
2025-07-18 00:00:00,7,0,Dividen Saham,0,5579888373,10593558,5590481931,1,Kebutuhan,Normal
2025-07-18 01:48:00,7,2,P2P Lending,1,5590481931,4748688,5585733243,0,Tabungan,Hemat
2025-07-18 03:36:00,7,1,Netflix Bulanan,1,5585733243,1569548,5584163695,0,Keinginan,Hemat
2025-07-18 05:24:00,7,0,Ganti Oli,1,5584163695,193634,5583970061,0,Kebutuhan,Hemat
2025-07-18 07:12:00,7,0,Token Listrik,1,5583970061,85250,5583884811,0,Kebutuhan,Hemat
2025-07-18 09:00:00,7,2,Saham Bluechip,1,5583884811,2386750,5581498061,0,Tabungan,Hemat
2025-07-18 10:48:00,7,0,Gas Lpg,1,5581498061,6081,5581491980,0,Kebutuhan,Hemat
2025-07-18 12:36:00,7,0,Skincare Dasar,1,5581491980,237254,5581254726,0,Kebutuhan,Hemat
2025-07-18 14:24:00,7,1,Staycation Hotel,1,5581254726,2469396,5578785330,0,Keinginan,Hemat
2025-07-18 16:12:00,7,1,Koleksi Hot Wheels,1,5578785330,458309,5578327021,0,Keinginan,Hemat
2025-07-18 18:00:00,7,0,Laundry,1,5578327021,382123,5577944898,0,Kebutuhan,Hemat
2025-07-18 19:48:00,7,0,Peralatan Dapur,1,5577944898,38516,5577906382,0,Kebutuhan,Hemat
2025-07-18 21:36:00,7,2,Tabungan Beli Rumah,1,5577906382,295629,5577610753,0,Tabungan,Hemat
2025-07-18 23:24:00,7,0,Hasil Jual Preloved,0,5577610753,852841,5578463594,1,Kebutuhan,Normal
2025-07-19 01:12:00,7,0,Token Listrik,1,5578463594,335127,5578128467,0,Kebutuhan,Hemat
2025-07-19 03:00:00,7,0,Ojek Online,1,5578128467,29461,5578099006,0,Kebutuhan,Hemat
2025-07-19 04:48:00,7,0,Bensin Pertamax,1,5578099006,327358,5577771648,0,Kebutuhan,Hemat
2025-07-19 06:36:00,7,0,Ojek Online,1,5577771648,69840,5577701808,0,Kebutuhan,Hemat
2025-07-19 08:24:00,7,0,Ganti Oli,1,5577701808,64072,5577637736,0,Kebutuhan,Hemat
2025-07-19 10:12:00,7,2,Crypto Bitcoin,1,5577637736,1381623,5576256113,0,Tabungan,Hemat
2025-07-19 12:00:00,7,0,Alat Mandi,1,5576256113,74614,5576181499,0,Kebutuhan,Hemat
2025-07-19 13:48:00,7,0,Gaji Utama,0,5576181499,1349839,5577531338,1,Kebutuhan,Normal
2025-07-19 15:36:00,7,0,Insentif Projek,0,5577531338,16946149,5594477487,1,Kebutuhan,Normal
2025-07-19 17:24:00,7,0,Alat Mandi,1,5594477487,28233,5594449254,0,Kebutuhan,Hemat
2025-07-19 19:12:00,7,0,Parkir Harian,1,5594449254,385418,5594063836,0,Kebutuhan,Hemat
2025-07-19 21:00:00,7,0,Bensin Pertalite,1,5594063836,331331,5593732505,0,Kebutuhan,Hemat
2025-07-19 22:48:00,7,0,Skincare Dasar,1,5593732505,136108,5593596397,0,Kebutuhan,Hemat
2025-07-20 00:36:00,7,1,Aksesoris Hp,1,5593596397,558527,5593037870,0,Keinginan,Hemat
2025-07-20 02:24:00,7,0,Indihome/Wifi,1,5593037870,232688,5592805182,0,Kebutuhan,Hemat
2025-07-20 04:12:00,7,0,Alat Mandi,1,5592805182,111768,5592693414,0,Kebutuhan,Hemat
2025-07-20 06:00:00,7,0,Uang Saku Orang Tua,0,5592693414,3440548,5596133962,1,Kebutuhan,Normal
2025-07-20 07:48:00,7,0,Gaji Utama,0,5596133962,8232027,5604365989,1,Kebutuhan,Normal
2025-07-20 09:36:00,7,2,Tabungan Beli Rumah,1,5604365989,3108609,5601257380,0,Tabungan,Hemat
2025-07-20 11:24:00,7,1,Makan Cantik Cafe,1,5601257380,1831334,5599426046,0,Keinginan,Hemat
2025-07-20 13:12:00,7,1,Top-Up Mlbb,1,5599426046,1067037,5598359009,0,Keinginan,Hemat
2025-07-20 15:00:00,7,0,Air Galon,1,5598359009,17691,5598341318,0,Kebutuhan,Hemat
2025-07-20 16:48:00,7,0,Iuran Sampah,1,5598341318,196683,5598144635,0,Kebutuhan,Hemat
2025-07-20 18:36:00,7,1,Steak House,1,5598144635,602963,5597541672,0,Keinginan,Hemat
2025-07-20 20:24:00,7,0,Belanja Sayur,1,5597541672,276943,5597264729,0,Kebutuhan,Hemat
2025-07-20 22:12:00,7,1,Nasi Padang Premium,1,5597264729,2439257,5594825472,0,Keinginan,Hemat
2025-07-21 00:00:00,7,1,Steak House,1,5594825472,365570,5594459902,0,Keinginan,Hemat
2025-07-21 01:48:00,7,0,Bensin Pertamax,1,5594459902,81773,5594378129,0,Kebutuhan,Hemat
2025-07-21 03:36:00,7,2,Crypto Bitcoin,1,5594378129,1917336,5592460793,0,Tabungan,Hemat
2025-07-21 05:24:00,7,2,Tabungan Haji,1,5592460793,3509000,5588951793,0,Tabungan,Hemat
2025-07-21 07:12:00,7,2,Tabungan Haji,1,5588951793,3764155,5585187638,0,Tabungan,Hemat
2025-07-21 09:00:00,7,1,Thrift Shopping,1,5585187638,2206686,5582980952,0,Keinginan,Hemat
2025-07-21 10:48:00,7,0,Alat Mandi,1,5582980952,85701,5582895251,0,Kebutuhan,Hemat
2025-07-21 12:36:00,7,2,Emas Digital,1,5582895251,1834801,5581060450,0,Tabungan,Hemat
2025-07-21 14:24:00,7,0,Insentif Projek,0,5581060450,6970121,5588030571,1,Kebutuhan,Normal
2025-07-21 16:12:00,7,0,Obat/Vitamin,1,5588030571,223986,5587806585,0,Kebutuhan,Hemat
2025-07-21 18:00:00,7,2,Tabungan Beli Rumah,1,5587806585,4403487,5583403098,0,Tabungan,Hemat
2025-07-21 19:48:00,7,0,Perbaikan Genteng,1,5583403098,164498,5583238600,0,Kebutuhan,Hemat
2025-07-21 21:36:00,7,0,Laundry,1,5583238600,358603,5582879997,0,Kebutuhan,Hemat
2025-07-21 23:24:00,7,0,Indihome/Wifi,1,5582879997,34493,5582845504,0,Kebutuhan,Hemat
2025-07-22 01:12:00,7,1,Steam Wallet,1,5582845504,2174546,5580670958,0,Keinginan,Hemat
2025-07-22 03:00:00,7,0,Indihome/Wifi,1,5580670958,239174,5580431784,0,Kebutuhan,Hemat
2025-07-22 04:48:00,7,1,Nasi Padang Premium,1,5580431784,2494313,5577937471,0,Keinginan,Hemat
2025-07-22 06:36:00,7,2,Tabungan Dana Darurat,1,5577937471,4971464,5572966007,0,Tabungan,Hemat
2025-07-22 08:24:00,7,0,Bensin Pertamax,1,5572966007,153460,5572812547,0,Kebutuhan,Hemat
2025-07-22 10:12:00,7,1,Tiket Bioskop Xxi,1,5572812547,566217,5572246330,0,Keinginan,Hemat
2025-07-22 12:00:00,7,1,Staycation Hotel,1,5572246330,1233843,5571012487,0,Keinginan,Hemat
2025-07-22 13:48:00,7,0,Alat Mandi,1,5571012487,372913,5570639574,0,Kebutuhan,Hemat
2025-07-22 15:36:00,7,2,Crypto Bitcoin,1,5570639574,2702025,5567937549,0,Tabungan,Hemat
2025-07-22 17:24:00,7,0,Tiket Krl,1,5567937549,182486,5567755063,0,Kebutuhan,Hemat
2025-07-22 19:12:00,7,0,Cashback E-Wallet,0,5567755063,3878588,5571633651,1,Kebutuhan,Normal
2025-07-22 21:00:00,7,0,Belanja Sembako,1,5571633651,262012,5571371639,0,Kebutuhan,Hemat
2025-07-22 22:48:00,7,2,Tabungan Beli Rumah,1,5571371639,3944269,5567427370,0,Tabungan,Hemat
2025-07-23 00:36:00,7,2,Reksa Dana Pasar Uang,1,5567427370,832941,5566594429,0,Tabungan,Hemat
2025-07-23 02:24:00,7,0,Fee Freelance,0,5566594429,11047746,5577642175,1,Kebutuhan,Normal
2025-07-23 04:12:00,7,2,Tabungan Dana Darurat,1,5577642175,2527533,5575114642,0,Tabungan,Hemat
2025-07-23 06:00:00,7,0,Laundry,1,5575114642,102485,5575012157,0,Kebutuhan,Hemat
2025-07-23 07:48:00,7,2,Tabungan Beli Rumah,1,5575012157,2518144,5572494013,0,Tabungan,Hemat
2025-07-23 09:36:00,7,2,Tabungan Beli Rumah,1,5572494013,2479911,5570014102,0,Tabungan,Hemat
2025-07-23 11:24:00,7,0,Service Motor,1,5570014102,33733,5569980369,0,Kebutuhan,Hemat
2025-07-23 13:12:00,7,0,Perbaikan Genteng,1,5569980369,176540,5569803829,0,Kebutuhan,Hemat
2025-07-23 15:00:00,7,2,Emas Digital,1,5569803829,4190004,5565613825,0,Tabungan,Hemat
2025-07-23 16:48:00,7,0,Fee Freelance,0,5565613825,10782882,5576396707,1,Kebutuhan,Normal
2025-07-23 18:36:00,7,0,Skincare Dasar,1,5576396707,380445,5576016262,0,Kebutuhan,Hemat
2025-07-23 20:24:00,7,1,Top-Up Mlbb,1,5576016262,831267,5575184995,0,Keinginan,Hemat
2025-07-23 22:12:00,7,0,Bensin Pertalite,1,5575184995,323218,5574861777,0,Kebutuhan,Hemat
2025-07-24 00:00:00,7,1,Spotify Premium,1,5574861777,224566,5574637211,0,Keinginan,Hemat
2025-07-24 01:48:00,7,1,Makan Cantik Cafe,1,5574637211,1125150,5573512061,0,Keinginan,Hemat
2025-07-24 03:36:00,7,0,Obat/Vitamin,1,5573512061,379085,5573132976,0,Kebutuhan,Hemat
2025-07-24 05:24:00,7,0,Ojek Online,1,5573132976,192134,5572940842,0,Kebutuhan,Hemat
2025-07-24 07:12:00,7,1,Mixue/Boba,1,5572940842,1440989,5571499853,0,Keinginan,Hemat
2025-07-24 09:00:00,7,0,Belanja Sembako,1,5571499853,50833,5571449020,0,Kebutuhan,Hemat
2025-07-24 10:48:00,7,0,Tiket Krl,1,5571449020,199991,5571249029,0,Kebutuhan,Hemat
2025-07-24 12:36:00,7,0,Laundry,1,5571249029,367445,5570881584,0,Kebutuhan,Hemat
2025-07-24 14:24:00,7,0,Insentif Projek,0,5570881584,8156563,5579038147,1,Kebutuhan,Normal
2025-07-24 16:12:00,7,0,Gaji Utama,0,5579038147,17665429,5596703576,1,Kebutuhan,Normal
2025-07-24 18:00:00,7,0,Indihome/Wifi,1,5596703576,177551,5596526025,0,Kebutuhan,Hemat
2025-07-24 19:48:00,7,2,Reksa Dana Pasar Uang,1,5596526025,2249105,5594276920,0,Tabungan,Hemat
2025-07-24 21:36:00,7,2,Tabungan Dana Darurat,1,5594276920,598798,5593678122,0,Tabungan,Hemat
2025-07-24 23:24:00,7,0,Belanja Sembako,1,5593678122,89216,5593588906,0,Kebutuhan,Hemat
2025-07-25 01:12:00,7,2,Tabungan Dana Darurat,1,5593588906,1576011,5592012895,0,Tabungan,Hemat
2025-07-25 03:00:00,7,0,Ganti Oli,1,5592012895,59116,5591953779,0,Kebutuhan,Hemat
2025-07-25 04:48:00,7,0,Ganti Oli,1,5591953779,29522,5591924257,0,Kebutuhan,Hemat
2025-07-25 06:36:00,7,0,Bonus Akhir Tahun,0,5591924257,15402150,5607326407,1,Kebutuhan,Normal
2025-07-25 08:24:00,7,0,Asuransi Bpjs,1,5607326407,365054,5606961353,0,Kebutuhan,Hemat
2025-07-25 10:12:00,7,0,Peralatan Dapur,1,5606961353,20920,5606940433,0,Kebutuhan,Hemat
2025-07-25 12:00:00,7,0,Bensin Pertamax,1,5606940433,12091,5606928342,0,Kebutuhan,Hemat
2025-07-25 13:48:00,7,2,Tabungan Nikah,1,5606928342,3860697,5603067645,0,Tabungan,Hemat
2025-07-25 15:36:00,7,1,Steam Wallet,1,5603067645,2688641,5600379004,0,Keinginan,Hemat
2025-07-25 17:24:00,7,1,Staycation Hotel,1,5600379004,2951204,5597427800,0,Keinginan,Hemat
2025-07-25 19:12:00,7,0,Token Listrik,1,5597427800,166904,5597260896,0,Kebutuhan,Hemat
2025-07-25 21:00:00,7,1,Keanggotaan Gym,1,5597260896,2117347,5595143549,0,Keinginan,Hemat
2025-07-25 22:48:00,7,0,Dividen Saham,0,5595143549,10111305,5605254854,1,Kebutuhan,Normal
2025-07-26 00:36:00,7,1,Youtube Premium,1,5605254854,2315334,5602939520,0,Keinginan,Hemat
2025-07-26 02:24:00,7,0,Belanja Sayur,1,5602939520,68835,5602870685,0,Kebutuhan,Hemat
2025-07-26 04:12:00,7,1,Aksesoris Hp,1,5602870685,792498,5602078187,0,Keinginan,Hemat
2025-07-26 06:00:00,7,2,Crypto Bitcoin,1,5602078187,4743393,5597334794,0,Tabungan,Hemat
2025-07-26 07:48:00,7,0,Bensin Pertalite,1,5597334794,47572,5597287222,0,Kebutuhan,Hemat
2025-07-26 09:36:00,7,0,Iuran Sampah,1,5597287222,213889,5597073333,0,Kebutuhan,Hemat
2025-07-26 11:24:00,7,2,Deposito Bank,1,5597073333,649370,5596423963,0,Tabungan,Hemat
2025-07-26 13:12:00,7,0,Pulsa Data,1,5596423963,270871,5596153092,0,Kebutuhan,Hemat
2025-07-26 15:00:00,7,0,Asuransi Bpjs,1,5596153092,168129,5595984963,0,Kebutuhan,Hemat
2025-07-26 16:48:00,7,0,Tiket Krl,1,5595984963,257788,5595727175,0,Kebutuhan,Hemat
2025-07-26 18:36:00,7,0,Gaji Utama,0,5595727175,18611279,5614338454,1,Kebutuhan,Normal
2025-07-26 20:24:00,7,1,Thrift Shopping,1,5614338454,2979013,5611359441,0,Keinginan,Hemat
2025-07-26 22:12:00,7,0,Hasil Jual Preloved,0,5611359441,7782762,5619142203,1,Kebutuhan,Normal
2025-07-27 00:00:00,7,2,Tabungan Haji,1,5619142203,1085318,5618056885,0,Tabungan,Hemat
2025-07-27 01:48:00,7,2,Crypto Bitcoin,1,5618056885,3285380,5614771505,0,Tabungan,Hemat
2025-07-27 03:36:00,7,1,Steam Wallet,1,5614771505,2444014,5612327491,0,Keinginan,Hemat
2025-07-27 05:24:00,7,1,Tiket Pesawat Liburan,1,5612327491,2888758,5609438733,0,Keinginan,Hemat
2025-07-27 07:12:00,7,0,Indihome/Wifi,1,5609438733,62872,5609375861,0,Kebutuhan,Hemat
2025-07-27 09:00:00,7,0,Service Motor,1,5609375861,187871,5609187990,0,Kebutuhan,Hemat
2025-07-27 10:48:00,7,0,Peralatan Dapur,1,5609187990,346103,5608841887,0,Kebutuhan,Hemat
2025-07-27 12:36:00,7,1,Staycation Hotel,1,5608841887,241735,5608600152,0,Keinginan,Hemat
2025-07-27 14:24:00,7,2,Tabungan Dana Darurat,1,5608600152,127247,5608472905,0,Tabungan,Hemat
2025-07-27 16:12:00,7,0,Bonus Akhir Tahun,0,5608472905,5775526,5614248431,1,Kebutuhan,Normal
2025-07-27 18:00:00,7,0,Air Galon,1,5614248431,297734,5613950697,0,Kebutuhan,Hemat
2025-07-27 19:48:00,7,0,Iuran Sampah,1,5613950697,340058,5613610639,0,Kebutuhan,Hemat
2025-07-27 21:36:00,7,0,Iuran Sampah,1,5613610639,33164,5613577475,0,Kebutuhan,Hemat
2025-07-27 23:24:00,7,1,Spotify Premium,1,5613577475,1935657,5611641818,0,Keinginan,Hemat
2025-07-28 01:12:00,7,0,Pulsa Data,1,5611641818,364861,5611276957,0,Kebutuhan,Hemat
2025-07-28 03:00:00,7,0,Bensin Pertamax,1,5611276957,129037,5611147920,0,Kebutuhan,Hemat
2025-07-28 04:48:00,7,0,Sewa Kos,1,5611147920,345050,5610802870,0,Kebutuhan,Hemat
2025-07-28 06:36:00,7,1,Donasi Streamer,1,5610802870,2681124,5608121746,0,Keinginan,Hemat
2025-07-28 08:24:00,7,2,Deposito Bank,1,5608121746,1623845,5606497901,0,Tabungan,Hemat
2025-07-28 10:12:00,7,2,Tabungan Haji,1,5606497901,328394,5606169507,0,Tabungan,Hemat
2025-07-28 12:00:00,7,2,Emas Digital,1,5606169507,3160104,5603009403,0,Tabungan,Hemat
2025-07-28 13:48:00,7,0,Hasil Jual Preloved,0,5603009403,12789802,5615799205,1,Kebutuhan,Normal
2025-07-28 15:36:00,7,0,Fee Freelance,0,5615799205,17445409,5633244614,1,Kebutuhan,Normal
2025-07-28 17:24:00,7,0,Bensin Pertalite,1,5633244614,256163,5632988451,0,Kebutuhan,Hemat
2025-07-28 19:12:00,7,2,P2P Lending,1,5632988451,1183818,5631804633,0,Tabungan,Hemat
2025-07-28 21:00:00,7,1,Donasi Streamer,1,5631804633,2629890,5629174743,0,Keinginan,Hemat
2025-07-28 22:48:00,7,1,Kopi Janji Jiwa,1,5629174743,1193479,5627981264,0,Keinginan,Hemat
2025-07-29 00:36:00,7,0,Laundry,1,5627981264,382268,5627598996,0,Kebutuhan,Hemat
2025-07-29 02:24:00,7,0,Obat/Vitamin,1,5627598996,237615,5627361381,0,Kebutuhan,Hemat
2025-07-29 04:12:00,7,0,Belanja Sembako,1,5627361381,84586,5627276795,0,Kebutuhan,Hemat
2025-07-29 06:00:00,7,0,Insentif Projek,0,5627276795,6210666,5633487461,1,Kebutuhan,Normal
2025-07-29 07:48:00,7,0,Uang Saku Orang Tua,0,5633487461,10575687,5644063148,1,Kebutuhan,Normal
2025-07-29 09:36:00,7,1,Action Figure,1,5644063148,2923658,5641139490,0,Keinginan,Hemat
2025-07-29 11:24:00,7,1,Tiket Bioskop Xxi,1,5641139490,1469617,5639669873,0,Keinginan,Hemat
2025-07-29 13:12:00,7,1,Sepatu Sneakers,1,5639669873,53433,5639616440,0,Keinginan,Hemat
2025-07-29 15:00:00,7,0,Belanja Sayur,1,5639616440,152865,5639463575,0,Kebutuhan,Hemat
2025-07-29 16:48:00,7,0,Bonus Akhir Tahun,0,5639463575,19869475,5659333050,1,Kebutuhan,Normal
2025-07-29 18:36:00,7,0,Token Listrik,1,5659333050,219335,5659113715,0,Kebutuhan,Hemat
2025-07-29 20:24:00,7,2,Emas Digital,1,5659113715,3359499,5655754216,0,Tabungan,Hemat
2025-07-29 22:12:00,7,0,Obat/Vitamin,1,5655754216,121572,5655632644,0,Kebutuhan,Hemat
2025-07-30 00:00:00,7,0,Indihome/Wifi,1,5655632644,275979,5655356665,0,Kebutuhan,Hemat
2025-07-30 01:48:00,7,0,Obat/Vitamin,1,5655356665,229824,5655126841,0,Kebutuhan,Hemat
2025-07-30 03:36:00,7,2,P2P Lending,1,5655126841,3460438,5651666403,0,Tabungan,Hemat
2025-07-30 05:24:00,7,1,Staycation Hotel,1,5651666403,2550690,5649115713,0,Keinginan,Hemat
2025-07-30 07:12:00,7,1,Makan Cantik Cafe,1,5649115713,2860914,5646254799,0,Keinginan,Hemat
2025-07-30 09:00:00,7,2,Tabungan Dana Darurat,1,5646254799,4979687,5641275112,0,Tabungan,Hemat
2025-07-30 10:48:00,7,1,Mixue/Boba,1,5641275112,266356,5641008756,0,Keinginan,Hemat
2025-07-30 12:36:00,7,2,P2P Lending,1,5641008756,968765,5640039991,0,Tabungan,Hemat
2025-07-30 14:24:00,7,0,Makan Warteg,1,5640039991,184040,5639855951,0,Kebutuhan,Hemat
2025-07-30 16:12:00,7,0,Air Galon,1,5639855951,215342,5639640609,0,Kebutuhan,Hemat
2025-07-30 18:00:00,7,1,Tiket Konser,1,5639640609,2907233,5636733376,0,Keinginan,Hemat
2025-07-30 19:48:00,7,0,Gas Lpg,1,5636733376,166351,5636567025,0,Kebutuhan,Hemat
2025-07-30 21:36:00,7,0,Fee Freelance,0,5636567025,6359718,5642926743,1,Kebutuhan,Normal
2025-07-30 23:24:00,7,1,Action Figure,1,5642926743,486016,5642440727,0,Keinginan,Hemat
2025-07-31 01:12:00,7,0,Dividen Saham,0,5642440727,11987770,5654428497,1,Kebutuhan,Normal
2025-07-31 03:00:00,7,1,Action Figure,1,5654428497,1294340,5653134157,0,Keinginan,Hemat
2025-07-31 04:48:00,7,0,Bonus Akhir Tahun,0,5653134157,19172553,5672306710,1,Kebutuhan,Normal
2025-07-31 06:36:00,7,0,Peralatan Dapur,1,5672306710,304744,5672001966,0,Kebutuhan,Hemat
2025-07-31 08:24:00,7,1,Youtube Premium,1,5672001966,1531844,5670470122,0,Keinginan,Hemat
2025-07-31 10:12:00,7,0,Insentif Projek,0,5670470122,14190371,5684660493,1,Kebutuhan,Normal
2025-07-31 12:00:00,7,0,Bensin Pertalite,1,5684660493,298305,5684362188,0,Kebutuhan,Hemat
2025-07-31 13:48:00,7,0,Asuransi Bpjs,1,5684362188,208173,5684154015,0,Kebutuhan,Hemat
2025-07-31 15:36:00,7,0,Alat Mandi,1,5684154015,211971,5683942044,0,Kebutuhan,Hemat
2025-07-31 17:24:00,7,0,Skincare Dasar,1,5683942044,267444,5683674600,0,Kebutuhan,Hemat
2025-07-31 19:12:00,7,2,Tabungan Nikah,1,5683674600,1645260,5682029340,0,Tabungan,Hemat
2025-07-31 21:00:00,7,2,Tabungan Nikah,1,5682029340,1971989,5680057351,0,Tabungan,Hemat
2025-07-31 22:48:00,7,0,Uang Saku Orang Tua,0,5680057351,7122758,5687180109,1,Kebutuhan,Normal
2025-08-01 00:36:00,8,0,Alat Mandi,1,5689557906,104338,5689453568,0,Kebutuhan,Hemat
2025-08-01 02:24:00,8,0,Asuransi Bpjs,1,5689453568,172405,5689281163,0,Kebutuhan,Hemat
2025-08-01 04:12:00,8,0,Sewa Kos,1,5689281163,105108,5689176055,0,Kebutuhan,Hemat
2025-08-01 06:00:00,8,2,P2P Lending,1,5689176055,3169559,5686006496,0,Tabungan,Hemat
2025-08-01 07:48:00,8,1,Youtube Premium,1,5686006496,2966673,5683039823,0,Keinginan,Hemat
2025-08-01 09:36:00,8,2,Reksa Dana Pasar Uang,1,5683039823,3304501,5679735322,0,Tabungan,Hemat
2025-08-01 11:24:00,8,1,Mixue/Boba,1,5679735322,1428711,5678306611,0,Keinginan,Hemat
2025-08-01 13:12:00,8,0,Belanja Sayur,1,5678306611,218982,5678087629,0,Kebutuhan,Hemat
2025-08-01 15:00:00,8,0,Dividen Saham,0,5678087629,12850439,5690938068,1,Kebutuhan,Normal
2025-08-01 16:48:00,8,0,Bonus Akhir Tahun,0,5690938068,18958978,5709897046,1,Kebutuhan,Normal
2025-08-01 18:36:00,8,1,Donasi Streamer,1,5709897046,127970,5709769076,0,Keinginan,Hemat
